"RowIDs";"Maßnahme%Kennzahl%Maßeinheit";"Maßnahmen_ID";"Maßnahmen_Bez";"Um was geht es?";"Details";"Kennzahl";"Maßeinheit";"Jahr";"Wert";"Maßnahme%Kennzahl%Maßeinheit%Jahr"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2015";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2015"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2014";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2014"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2013";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2013"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2012";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2012"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2011";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2011"
"Row135_Row91";"E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%""%""";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"LED-Anteil Straßenbeleuchtung";"%";"2010";0;"""E1.6%Straßenbeleuchtung%?%LED-Anteil Straßenbeleuchtung%\""%\""""%2010"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2023";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2023"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2022";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2022"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2021";8622,52430886559;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2021"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2020";8841;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2020"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2019";9289;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2019"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2018";10326;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2018"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2017";11029;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2017"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2016";11331;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2016"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2015";11419;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2015"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2014";11543;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2014"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2013";11661;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2013"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2012";11786;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2012"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2011";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2011"
"Row136_Row92";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro beleuchtetem Straßenkilometer**";"KWh/km";"2010";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro beleuchtetem Straßenkilometer**%KWh/km""%2010"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2023";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2023"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2022";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2022"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2021";242;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2021"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2020";248;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2020"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2019";260;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2019"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2018";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2018"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2017";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2017"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2016";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2016"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2015";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2015"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2014";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2014"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2013";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2013"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2012";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2012"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2011";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2011"
"Row137_Row93";"E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Energieverbrauch pro Beleuchtungspunkt**";"kWh/BP";"2010";0;"""E1.6%Straßenbeleuchtung%?%Energieverbrauch pro Beleuchtungspunkt**%kWh/BP""%2010"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2023";0;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2023"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2022";0;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2022"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2021";9045;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2021"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2020";9338;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2020"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2019";9763;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2019"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2018";10852;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2018"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2017";11591;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2017"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2016";11909;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2016"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2015";12001;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2015"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2014";12132;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2014"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2013";12255;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2013"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2012";12387;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2012"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2011";12508;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2011"
"Row138_Row94";"E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh";"E1.6";"Komplette Umstellung der Straßenbeleuchtung auf LED";"Straßenbeleuchtung";;"Gesamtverbrauch Strom öffentliche Beleuchtung in MWh";"MWh";"2010";12518;"""E1.6%Straßenbeleuchtung%?%Gesamtverbrauch Strom öffentliche Beleuchtung in MWh%MWh""%2010"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2023";0;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2023"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2022";0;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2022"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2021";41,7;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2021"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2020";53;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2020"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2019";0;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2019"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2018";0;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2018"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2017";0;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2017"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2016";21,3;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2016"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2015";23,1;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2015"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2014";22,7;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2014"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2013";22,2;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2013"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2012";22,6;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2012"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2011";19,8;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2011"
"Row139_Row95";"E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert";"E1.7";"Energiekonzept Klärwerk";"Klärwerk";;"Spezifischer Stromverbrauch Kläranlage **";"kWh/Einwohnergleichwert";"2010";21;"""E1.7%Klärwerk%?%Spezifischer Stromverbrauch Kläranlage **%kWh/Einwohnergleichwert""%2010"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2023";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2023"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2022";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2022"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2021";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2021"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2020";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2020"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2019";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2019"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2018";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2018"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2017";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2017"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2016";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2016"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2015";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2015"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2014";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2014"
"Row140_?";"E1.8%?%?%E1.8 - keine Kennzahl%na";"E1.8";"Kantinen und Schulverpflegung";;;"E1.8 - keine Kennzahl";"na";"2013";0;"""E1.8%?%?%E1.8 - keine Kennzahl%na""%2013"
